"Date_reported","Country_code","Country","WHO_region","New_cases","New_deaths"
2020-03-26,"AI","Anguilla","AMRO",2,0
2020-03-27,"AI","Anguilla","AMRO",0,0
2020-03-28,"AI","Anguilla","AMRO",0,0
2020-03-29,"AI","Anguilla","AMRO",0,0
2020-03-30,"AI","Anguilla","AMRO",0,0
2020-03-31,"AI","Anguilla","AMRO",0,0
2020-04-01,"AI","Anguilla","AMRO",0,0
2020-04-02,"AI","Anguilla","AMRO",0,0
2020-04-03,"AI","Anguilla","AMRO",0,0
2020-04-04,"AI","Anguilla","AMRO",1,0
2020-04-05,"AI","Anguilla","AMRO",0,0
2020-04-06,"AI","Anguilla","AMRO",0,0
2020-04-07,"AI","Anguilla","AMRO",0,0
2020-04-08,"AI","Anguilla","AMRO",0,0
2020-04-09,"AI","Anguilla","AMRO",0,0
2020-04-10,"AI","Anguilla","AMRO",0,0
2020-04-11,"AI","Anguilla","AMRO",0,0
2020-04-12,"AI","Anguilla","AMRO",0,0
2020-04-13,"AI","Anguilla","AMRO",0,0
2020-04-14,"AI","Anguilla","AMRO",0,0
2020-04-15,"AI","Anguilla","AMRO",0,0
2020-04-16,"AI","Anguilla","AMRO",0,0
2020-04-17,"AI","Anguilla","AMRO",0,0
2020-04-18,"AI","Anguilla","AMRO",0,0
2020-04-19,"AI","Anguilla","AMRO",0,0
2020-04-20,"AI","Anguilla","AMRO",0,0
2020-04-21,"AI","Anguilla","AMRO",0,0
2020-04-22,"AI","Anguilla","AMRO",0,0
2020-04-23,"AI","Anguilla","AMRO",0,0
2020-04-24,"AI","Anguilla","AMRO",0,0
2020-04-25,"AI","Anguilla","AMRO",0,0
2020-04-26,"AI","Anguilla","AMRO",0,0
2020-04-27,"AI","Anguilla","AMRO",0,0
2020-04-28,"AI","Anguilla","AMRO",0,0
2020-04-29,"AI","Anguilla","AMRO",0,0
2020-04-30,"AI","Anguilla","AMRO",0,0
2020-05-01,"AI","Anguilla","AMRO",0,0
2020-05-02,"AI","Anguilla","AMRO",0,0
2020-05-03,"AI","Anguilla","AMRO",0,0
2020-05-04,"AI","Anguilla","AMRO",0,0
2020-05-05,"AI","Anguilla","AMRO",0,0
2020-05-06,"AI","Anguilla","AMRO",0,0
2020-05-07,"AI","Anguilla","AMRO",0,0
2020-05-08,"AI","Anguilla","AMRO",0,0
2020-05-09,"AI","Anguilla","AMRO",0,0
2020-05-10,"AI","Anguilla","AMRO",0,0
2020-05-11,"AI","Anguilla","AMRO",0,0
2020-05-12,"AI","Anguilla","AMRO",0,0
2020-05-13,"AI","Anguilla","AMRO",0,0
2020-05-14,"AI","Anguilla","AMRO",0,0
2020-05-15,"AI","Anguilla","AMRO",0,0
2020-05-16,"AI","Anguilla","AMRO",0,0
2020-05-17,"AI","Anguilla","AMRO",0,0
2020-05-18,"AI","Anguilla","AMRO",0,0
2020-05-19,"AI","Anguilla","AMRO",0,0
2020-05-20,"AI","Anguilla","AMRO",0,0
2020-05-21,"AI","Anguilla","AMRO",0,0
2020-05-22,"AI","Anguilla","AMRO",0,0
2020-05-23,"AI","Anguilla","AMRO",0,0
2020-05-24,"AI","Anguilla","AMRO",0,0
2020-05-25,"AI","Anguilla","AMRO",0,0
2020-05-26,"AI","Anguilla","AMRO",0,0
2020-05-27,"AI","Anguilla","AMRO",0,0
2020-05-28,"AI","Anguilla","AMRO",0,0
2020-05-29,"AI","Anguilla","AMRO",0,0
2020-05-30,"AI","Anguilla","AMRO",0,0
2020-05-31,"AI","Anguilla","AMRO",0,0
2020-06-01,"AI","Anguilla","AMRO",0,0
2020-06-02,"AI","Anguilla","AMRO",0,0
2020-06-03,"AI","Anguilla","AMRO",0,0
2020-06-04,"AI","Anguilla","AMRO",0,0
2020-06-05,"AI","Anguilla","AMRO",0,0
2020-06-06,"AI","Anguilla","AMRO",0,0
2020-06-07,"AI","Anguilla","AMRO",0,0
2020-06-08,"AI","Anguilla","AMRO",0,0
2020-06-09,"AI","Anguilla","AMRO",0,0
2020-06-10,"AI","Anguilla","AMRO",0,0
2020-06-11,"AI","Anguilla","AMRO",0,0
2020-06-12,"AI","Anguilla","AMRO",0,0
2020-06-13,"AI","Anguilla","AMRO",0,0
2020-06-14,"AI","Anguilla","AMRO",0,0
2020-06-15,"AI","Anguilla","AMRO",0,0
2020-06-16,"AI","Anguilla","AMRO",0,0
2020-06-17,"AI","Anguilla","AMRO",0,0
2020-06-18,"AI","Anguilla","AMRO",0,0
2020-06-19,"AI","Anguilla","AMRO",0,0
2020-06-20,"AI","Anguilla","AMRO",0,0
2020-06-21,"AI","Anguilla","AMRO",0,0
2020-06-22,"AI","Anguilla","AMRO",0,0
2020-06-23,"AI","Anguilla","AMRO",0,0
2020-03-13,"AG","Antigua and Barbuda","AMRO",1,0
2020-03-14,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-15,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-16,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-17,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-18,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-19,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-20,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-21,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-22,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-23,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-24,"AG","Antigua and Barbuda","AMRO",2,0
2020-03-25,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-26,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-27,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-28,"AG","Antigua and Barbuda","AMRO",4,0
2020-03-29,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-30,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-31,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-01,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-02,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-03,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-04,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-05,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-06,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-07,"AG","Antigua and Barbuda","AMRO",8,0
2020-04-08,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-09,"AG","Antigua and Barbuda","AMRO",4,2
2020-04-10,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-11,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-12,"AG","Antigua and Barbuda","AMRO",2,0
2020-04-13,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-14,"AG","Antigua and Barbuda","AMRO",2,0
2020-04-15,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-16,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-17,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-18,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-19,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-20,"AG","Antigua and Barbuda","AMRO",0,1
2020-04-21,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-22,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-23,"AG","Antigua and Barbuda","AMRO",1,0
2020-04-24,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-25,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-26,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-27,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-28,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-29,"AG","Antigua and Barbuda","AMRO",0,0
2020-04-30,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-01,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-02,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-03,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-04,"AG","Antigua and Barbuda","AMRO",1,0
2020-05-05,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-06,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-07,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-08,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-09,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-10,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-11,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-12,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-13,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-14,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-15,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-16,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-17,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-18,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-19,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-20,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-21,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-22,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-23,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-24,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-25,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-26,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-27,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-28,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-29,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-30,"AG","Antigua and Barbuda","AMRO",0,0
2020-05-31,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-01,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-02,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-03,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-04,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-05,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-06,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-07,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-08,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-09,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-10,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-11,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-12,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-13,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-14,"AG","Antigua and Barbuda","AMRO",1,0
2020-06-15,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-16,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-17,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-18,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-19,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-20,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-21,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-22,"AG","Antigua and Barbuda","AMRO",0,0
2020-06-23,"AG","Antigua and Barbuda","AMRO",0,0
2020-03-03,"AR","Argentina","AMRO",1,0
2020-03-04,"AR","Argentina","AMRO",0,0
2020-03-05,"AR","Argentina","AMRO",0,0
2020-03-06,"AR","Argentina","AMRO",1,0
2020-03-07,"AR","Argentina","AMRO",7,1
2020-03-08,"AR","Argentina","AMRO",3,0
2020-03-09,"AR","Argentina","AMRO",0,0
2020-03-10,"AR","Argentina","AMRO",0,0
2020-03-11,"AR","Argentina","AMRO",5,0
2020-03-12,"AR","Argentina","AMRO",2,0
2020-03-13,"AR","Argentina","AMRO",12,0
2020-03-14,"AR","Argentina","AMRO",14,1
2020-03-15,"AR","Argentina","AMRO",0,0
2020-03-16,"AR","Argentina","AMRO",11,0
2020-03-17,"AR","Argentina","AMRO",9,0
2020-03-18,"AR","Argentina","AMRO",32,0
2020-03-19,"AR","Argentina","AMRO",0,0
2020-03-20,"AR","Argentina","AMRO",31,1
2020-03-21,"AR","Argentina","AMRO",30,0
2020-03-22,"AR","Argentina","AMRO",0,0
2020-03-23,"AR","Argentina","AMRO",67,1
2020-03-24,"AR","Argentina","AMRO",76,0
2020-03-25,"AR","Argentina","AMRO",0,0
2020-03-26,"AR","Argentina","AMRO",201,4
2020-03-27,"AR","Argentina","AMRO",0,0
2020-03-28,"AR","Argentina","AMRO",87,4
2020-03-29,"AR","Argentina","AMRO",101,5
2020-03-30,"AR","Argentina","AMRO",55,2
2020-03-31,"AR","Argentina","AMRO",75,1
2020-04-01,"AR","Argentina","AMRO",146,4
2020-04-02,"AR","Argentina","AMRO",88,3
2020-04-03,"AR","Argentina","AMRO",79,4
2020-04-04,"AR","Argentina","AMRO",132,6
2020-04-05,"AR","Argentina","AMRO",88,5
2020-04-06,"AR","Argentina","AMRO",98,2
2020-04-07,"AR","Argentina","AMRO",103,2
2020-04-08,"AR","Argentina","AMRO",74,7
2020-04-09,"AR","Argentina","AMRO",87,7
2020-04-10,"AR","Argentina","AMRO",80,7
2020-04-11,"AR","Argentina","AMRO",134,12
2020-04-12,"AR","Argentina","AMRO",46,3
2020-04-13,"AR","Argentina","AMRO",0,0
2020-04-14,"AR","Argentina","AMRO",277,13
2020-04-15,"AR","Argentina","AMRO",84,6
2020-04-16,"AR","Argentina","AMRO",141,7
2020-04-17,"AR","Argentina","AMRO",121,7
2020-04-18,"AR","Argentina","AMRO",96,7
2020-04-19,"AR","Argentina","AMRO",90,7
2020-04-20,"AR","Argentina","AMRO",55,3
2020-04-21,"AR","Argentina","AMRO",121,4
2020-04-22,"AR","Argentina","AMRO",113,9
2020-04-23,"AR","Argentina","AMRO",124,7
2020-04-24,"AR","Argentina","AMRO",143,7
2020-04-25,"AR","Argentina","AMRO",139,8
2020-04-26,"AR","Argentina","AMRO",222,12
2020-04-27,"AR","Argentina","AMRO",137,0
2020-04-28,"AR","Argentina","AMRO",54,13
2020-04-29,"AR","Argentina","AMRO",127,5
2020-04-30,"AR","Argentina","AMRO",182,10
2020-05-01,"AR","Argentina","AMRO",103,8
2020-05-02,"AR","Argentina","AMRO",172,5
2020-05-03,"AR","Argentina","AMRO",56,9
2020-05-04,"AR","Argentina","AMRO",149,12
2020-05-05,"AR","Argentina","AMRO",118,9
2020-05-06,"AR","Argentina","AMRO",123,12
2020-05-07,"AR","Argentina","AMRO",154,2
2020-05-08,"AR","Argentina","AMRO",229,11
2020-05-09,"AR","Argentina","AMRO",225,14
2020-05-10,"AR","Argentina","AMRO",150,8
2020-05-11,"AR","Argentina","AMRO",244,3
2020-05-12,"AR","Argentina","AMRO",110,5
2020-05-13,"AR","Argentina","AMRO",244,12
2020-05-14,"AR","Argentina","AMRO",285,4
2020-05-15,"AR","Argentina","AMRO",410,24
2020-05-16,"AR","Argentina","AMRO",161,8
2020-05-17,"AR","Argentina","AMRO",345,10
2020-05-18,"AR","Argentina","AMRO",326,3
2020-05-19,"AR","Argentina","AMRO",263,7
2020-05-20,"AR","Argentina","AMRO",303,9
2020-05-21,"AR","Argentina","AMRO",438,11
2020-05-22,"AR","Argentina","AMRO",474,10
2020-05-23,"AR","Argentina","AMRO",648,16
2020-05-24,"AR","Argentina","AMRO",718,20
2020-05-25,"AR","Argentina","AMRO",704,6
2020-05-26,"AR","Argentina","AMRO",723,7
2020-05-27,"AR","Argentina","AMRO",552,19
2020-05-28,"AR","Argentina","AMRO",600,21
2020-05-29,"AR","Argentina","AMRO",705,9
2020-05-30,"AR","Argentina","AMRO",769,9
2020-05-31,"AR","Argentina","AMRO",0,0
2020-06-01,"AR","Argentina","AMRO",1512,20
2020-06-02,"AR","Argentina","AMRO",637,11
2020-06-03,"AR","Argentina","AMRO",564,19
2020-06-04,"AR","Argentina","AMRO",904,10
2020-06-05,"AR","Argentina","AMRO",949,18
2020-06-06,"AR","Argentina","AMRO",929,27
2020-06-07,"AR","Argentina","AMRO",840,27
2020-06-08,"AR","Argentina","AMRO",983,14
2020-06-09,"AR","Argentina","AMRO",774,14
2020-06-10,"AR","Argentina","AMRO",826,28
2020-06-11,"AR","Argentina","AMRO",1141,19
2020-06-12,"AR","Argentina","AMRO",1226,24
2020-06-13,"AR","Argentina","AMRO",1386,31
2020-06-14,"AR","Argentina","AMRO",1391,30
2020-06-15,"AR","Argentina","AMRO",1531,17
2020-06-16,"AR","Argentina","AMRO",1282,23
2020-06-17,"AR","Argentina","AMRO",1208,20
2020-06-18,"AR","Argentina","AMRO",1374,24
2020-06-19,"AR","Argentina","AMRO",1393,43
2020-06-20,"AR","Argentina","AMRO",1958,25
2020-06-21,"AR","Argentina","AMRO",2060,25
2020-06-22,"AR","Argentina","AMRO",1634,13
2020-06-23,"AR","Argentina","AMRO",1581,24
2020-03-01,"AM","Armenia","EURO",1,0
2020-03-02,"AM","Armenia","EURO",0,0
2020-03-03,"AM","Armenia","EURO",0,0
2020-03-04,"AM","Armenia","EURO",0,0
2020-03-05,"AM","Armenia","EURO",0,0
2020-03-06,"AM","Armenia","EURO",0,0
2020-03-07,"AM","Armenia","EURO",0,0
2020-03-08,"AM","Armenia","EURO",0,0
2020-03-09,"AM","Armenia","EURO",0,0
2020-03-10,"AM","Armenia","EURO",0,0
2020-03-11,"AM","Armenia","EURO",0,0
2020-03-12,"AM","Armenia","EURO",0,0
2020-03-13,"AM","Armenia","EURO",7,0
2020-03-14,"AM","Armenia","EURO",0,0
2020-03-15,"AM","Armenia","EURO",18,0
2020-03-16,"AM","Armenia","EURO",26,0
2020-03-17,"AM","Armenia","EURO",0,0
2020-03-18,"AM","Armenia","EURO",32,0
2020-03-19,"AM","Armenia","EURO",38,0
2020-03-20,"AM","Armenia","EURO",14,0
2020-03-21,"AM","Armenia","EURO",24,0
2020-03-22,"AM","Armenia","EURO",0,0
2020-03-23,"AM","Armenia","EURO",30,0
2020-03-24,"AM","Armenia","EURO",45,0
2020-03-25,"AM","Armenia","EURO",30,0
2020-03-26,"AM","Armenia","EURO",25,0
2020-03-27,"AM","Armenia","EURO",39,1
2020-03-28,"AM","Armenia","EURO",43,0
2020-03-29,"AM","Armenia","EURO",52,2
2020-03-30,"AM","Armenia","EURO",58,0
2020-03-31,"AM","Armenia","EURO",0,0
2020-04-01,"AM","Armenia","EURO",50,0
2020-04-02,"AM","Armenia","EURO",39,0
2020-04-03,"AM","Armenia","EURO",69,1
2020-04-04,"AM","Armenia","EURO",96,3
2020-04-05,"AM","Armenia","EURO",10,0
2020-04-06,"AM","Armenia","EURO",0,0
2020-04-07,"AM","Armenia","EURO",87,1
2020-04-08,"AM","Armenia","EURO",44,0
2020-04-09,"AM","Armenia","EURO",44,2
2020-04-10,"AM","Armenia","EURO",16,1
2020-04-11,"AM","Armenia","EURO",0,0
2020-04-12,"AM","Armenia","EURO",76,2
2020-04-13,"AM","Armenia","EURO",26,1
2020-04-14,"AM","Armenia","EURO",0,0
2020-04-15,"AM","Armenia","EURO",28,2
2020-04-16,"AM","Armenia","EURO",68,2
2020-04-17,"AM","Armenia","EURO",24,0
2020-04-18,"AM","Armenia","EURO",42,1
2020-04-19,"AM","Armenia","EURO",47,1
2020-04-20,"AM","Armenia","EURO",43,0
2020-04-21,"AM","Armenia","EURO",48,2
2020-04-22,"AM","Armenia","EURO",38,2
2020-04-23,"AM","Armenia","EURO",96,0
2020-04-24,"AM","Armenia","EURO",50,0
2020-04-25,"AM","Armenia","EURO",73,3
2020-04-26,"AM","Armenia","EURO",150,1
2020-04-27,"AM","Armenia","EURO",62,1
2020-04-28,"AM","Armenia","EURO",59,1
2020-04-29,"AM","Armenia","EURO",65,0
2020-04-30,"AM","Armenia","EURO",134,2
2020-05-01,"AM","Armenia","EURO",82,1
2020-05-02,"AM","Armenia","EURO",125,0
2020-05-03,"AM","Armenia","EURO",113,2
2020-05-04,"AM","Armenia","EURO",121,4
2020-05-05,"AM","Armenia","EURO",112,1
2020-05-06,"AM","Armenia","EURO",163,0
2020-05-07,"AM","Armenia","EURO",102,2
2020-05-08,"AM","Armenia","EURO",145,1
2020-05-09,"AM","Armenia","EURO",146,1
2020-05-10,"AM","Armenia","EURO",138,1
2020-05-11,"AM","Armenia","EURO",79,0
2020-05-12,"AM","Armenia","EURO",146,2
2020-05-13,"AM","Armenia","EURO",180,1
2020-05-14,"AM","Armenia","EURO",118,1
2020-05-15,"AM","Armenia","EURO",208,3
2020-05-16,"AM","Armenia","EURO",239,3
2020-05-17,"AM","Armenia","EURO",189,5
2020-05-18,"AM","Armenia","EURO",351,1
2020-05-19,"AM","Armenia","EURO",218,3
2020-05-20,"AM","Armenia","EURO",230,3
2020-05-21,"AM","Armenia","EURO",335,3
2020-05-22,"AM","Armenia","EURO",322,4
2020-05-23,"AM","Armenia","EURO",374,3
2020-05-24,"AM","Armenia","EURO",359,4
2020-05-25,"AM","Armenia","EURO",452,6
2020-05-26,"AM","Armenia","EURO",289,4
2020-05-27,"AM","Armenia","EURO",372,7
2020-05-28,"AM","Armenia","EURO",442,15
2020-05-29,"AM","Armenia","EURO",460,7
2020-05-30,"AM","Armenia","EURO",251,7
2020-05-31,"AM","Armenia","EURO",355,4
2020-06-01,"AM","Armenia","EURO",210,8
2020-06-02,"AM","Armenia","EURO",517,19
2020-06-03,"AM","Armenia","EURO",515,12
2020-06-04,"AM","Armenia","EURO",697,6
2020-06-05,"AM","Armenia","EURO",596,7
2020-06-06,"AM","Armenia","EURO",547,7
2020-06-07,"AM","Armenia","EURO",766,10
2020-06-08,"AM","Armenia","EURO",195,11
2020-06-09,"AM","Armenia","EURO",350,6
2020-06-10,"AM","Armenia","EURO",428,10
2020-06-11,"AM","Armenia","EURO",566,18
2020-06-12,"AM","Armenia","EURO",612,13
2020-06-13,"AM","Armenia","EURO",723,6
2020-06-14,"AM","Armenia","EURO",663,5
2020-06-15,"AM","Armenia","EURO",397,16
2020-06-16,"AM","Armenia","EURO",425,8
2020-06-17,"AM","Armenia","EURO",544,9
2020-06-18,"AM","Armenia","EURO",665,7
2020-06-19,"AM","Armenia","EURO",459,10
2020-06-20,"AM","Armenia","EURO",551,13
2020-06-21,"AM","Armenia","EURO",560,18
2020-06-22,"AM","Armenia","EURO",320,10
2020-06-23,"AM","Armenia","EURO",418,12
2020-03-17,"AW","Aruba","AMRO",2,0
2020-03-18,"AW","Aruba","AMRO",2,0
2020-03-19,"AW","Aruba","AMRO",1,0
2020-03-20,"AW","Aruba","AMRO",0,0
2020-03-21,"AW","Aruba","AMRO",0,0
2020-03-22,"AW","Aruba","AMRO",0,0
2020-03-23,"AW","Aruba","AMRO",3,0
2020-03-24,"AW","Aruba","AMRO",4,0
2020-03-25,"AW","Aruba","AMRO",0,0
2020-03-26,"AW","Aruba","AMRO",7,0
2020-03-27,"AW","Aruba","AMRO",0,0
2020-03-28,"AW","Aruba","AMRO",9,0
2020-03-29,"AW","Aruba","AMRO",18,0
2020-03-30,"AW","Aruba","AMRO",0,0
2020-03-31,"AW","Aruba","AMRO",4,0
2020-04-01,"AW","Aruba","AMRO",5,0
2020-04-02,"AW","Aruba","AMRO",0,0
2020-04-03,"AW","Aruba","AMRO",5,0
2020-04-04,"AW","Aruba","AMRO",2,0
2020-04-05,"AW","Aruba","AMRO",2,0
2020-04-06,"AW","Aruba","AMRO",0,0
2020-04-07,"AW","Aruba","AMRO",0,0
2020-04-08,"AW","Aruba","AMRO",7,0
2020-04-09,"AW","Aruba","AMRO",3,0
2020-04-10,"AW","Aruba","AMRO",8,0
2020-04-11,"AW","Aruba","AMRO",4,0
2020-04-12,"AW","Aruba","AMRO",6,0
2020-04-13,"AW","Aruba","AMRO",0,0
2020-04-14,"AW","Aruba","AMRO",0,0
2020-04-15,"AW","Aruba","AMRO",0,0
2020-04-16,"AW","Aruba","AMRO",1,1
2020-04-17,"AW","Aruba","AMRO",2,1
2020-04-18,"AW","Aruba","AMRO",1,0
2020-04-19,"AW","Aruba","AMRO",0,0
2020-04-20,"AW","Aruba","AMRO",1,0
2020-04-21,"AW","Aruba","AMRO",0,0
2020-04-22,"AW","Aruba","AMRO",0,0
2020-04-23,"AW","Aruba","AMRO",3,0
2020-04-24,"AW","Aruba","AMRO",0,0
2020-04-25,"AW","Aruba","AMRO",0,0
2020-04-26,"AW","Aruba","AMRO",0,0
2020-04-27,"AW","Aruba","AMRO",0,0
2020-04-28,"AW","Aruba","AMRO",0,0
2020-04-29,"AW","Aruba","AMRO",0,0
2020-04-30,"AW","Aruba","AMRO",0,0
2020-05-01,"AW","Aruba","AMRO",0,0
2020-05-02,"AW","Aruba","AMRO",0,0
2020-05-03,"AW","Aruba","AMRO",0,0
2020-05-04,"AW","Aruba","AMRO",0,0
2020-05-05,"AW","Aruba","AMRO",0,0
2020-05-06,"AW","Aruba","AMRO",1,0
2020-05-07,"AW","Aruba","AMRO",0,0
2020-05-08,"AW","Aruba","AMRO",0,0
2020-05-09,"AW","Aruba","AMRO",0,1
2020-05-10,"AW","Aruba","AMRO",0,0
2020-05-11,"AW","Aruba","AMRO",0,0
2020-05-12,"AW","Aruba","AMRO",0,0
2020-05-13,"AW","Aruba","AMRO",0,0
2020-05-14,"AW","Aruba","AMRO",0,0
2020-05-15,"AW","Aruba","AMRO",0,0
2020-05-16,"AW","Aruba","AMRO",0,0
2020-05-17,"AW","Aruba","AMRO",0,0
2020-05-18,"AW","Aruba","AMRO",0,0
2020-05-19,"AW","Aruba","AMRO",0,0
2020-05-20,"AW","Aruba","AMRO",0,0
2020-05-21,"AW","Aruba","AMRO",0,0
2020-05-22,"AW","Aruba","AMRO",0,0
2020-05-23,"AW","Aruba","AMRO",0,0
2020-05-24,"AW","Aruba","AMRO",0,0
2020-05-25,"AW","Aruba","AMRO",0,0
2020-05-26,"AW","Aruba","AMRO",0,0
2020-05-27,"AW","Aruba","AMRO",0,0
2020-05-28,"AW","Aruba","AMRO",0,0
2020-05-29,"AW","Aruba","AMRO",0,0
2020-05-30,"AW","Aruba","AMRO",0,0
2020-05-31,"AW","Aruba","AMRO",0,0
2020-06-01,"AW","Aruba","AMRO",0,0
2020-06-02,"AW","Aruba","AMRO",0,0
2020-06-03,"AW","Aruba","AMRO",0,0
2020-06-04,"AW","Aruba","AMRO",0,0
2020-06-05,"AW","Aruba","AMRO",0,0
2020-06-06,"AW","Aruba","AMRO",0,0
2020-06-07,"AW","Aruba","AMRO",0,0
2020-06-08,"AW","Aruba","AMRO",0,0
2020-06-09,"AW","Aruba","AMRO",0,0
2020-06-10,"AW","Aruba","AMRO",0,0
2020-06-11,"AW","Aruba","AMRO",0,0
2020-06-12,"AW","Aruba","AMRO",0,0
2020-06-13,"AW","Aruba","AMRO",0,0
2020-06-14,"AW","Aruba","AMRO",0,0
2020-06-15,"AW","Aruba","AMRO",0,0
2020-06-16,"AW","Aruba","AMRO",0,0
2020-06-17,"AW","Aruba","AMRO",0,0
2020-06-18,"AW","Aruba","AMRO",0,0
2020-06-19,"AW","Aruba","AMRO",0,0
2020-06-20,"AW","Aruba","AMRO",0,0
2020-06-21,"AW","Aruba","AMRO",0,0
2020-06-22,"AW","Aruba","AMRO",0,0
2020-06-23,"AW","Aruba","AMRO",0,0
2020-01-25,"AU","Australia","WPRO",3,0
2020-01-26,"AU","Australia","WPRO",1,0
2020-01-27,"AU","Australia","WPRO",1,0
2020-01-28,"AU","Australia","WPRO",0,0
2020-01-29,"AU","Australia","WPRO",2,0
2020-01-30,"AU","Australia","WPRO",2,0
2020-01-31,"AU","Australia","WPRO",0,0
2020-02-01,"AU","Australia","WPRO",3,0
2020-02-02,"AU","Australia","WPRO",0,0
2020-02-03,"AU","Australia","WPRO",0,0
2020-02-04,"AU","Australia","WPRO",1,0
2020-02-05,"AU","Australia","WPRO",1,0
2020-02-06,"AU","Australia","WPRO",1,0
2020-02-07,"AU","Australia","WPRO",0,0
2020-02-08,"AU","Australia","WPRO",0,0
